level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	5	1	1	3	456	107	12	9	29.313593	W-6
5	1	5	1	1	4	473	107	22	9	95.828575	to
5	1	5	1	1	5	499	109	27	10	95.828575	your
5	1	5	1	1	6	530	107	60	12	94.661942	employer.
2	1	6	0	0	0	818	99	81	23	-1	
3	1	6	1	0	0	818	99	81	23	-1	
4	1	6	1	1	0	818	99	81	23	-1	
5	1	6	1	1	1	818	99	81	23	95.794357	2026
2	1	7	0	0	0	58	126	111	8	-1	
3	1	7	1	0	0	58	126	111	8	-1	
4	1	7	1	1	0	58	126	111	8	-1	
5	1	7	1	1	1	58	127	33	7	62.723969	Intemal
5	1	7	1	1	2	94	126	39	8	96.399200	Revenue
5	1	7	1	1	3	136	126	33	8	56.401489	Service
2	1	8	0	0	0	58	114	123	10	-1	
3	1	8	1	0	0	58	114	123	10	-1	
4	1	8	1	1	0	58	114	123	10	-1	
5	1	8	1	1	1	58	114	53	10	61.123047	Department
5	1	8	1	1	2	114	114	25	8	61.123047	ofthe
5	1	8	1	1	3	142	114	39	10	90.514626	Treasury
2	1	9	0	0	0	343	125	294	12	-1	
3	1	9	1	0	0	343	125	294	12	-1	
4	1	9	1	1	0	343	125	294	12	-1	
5	1	9	1	1	1	343	125	28	9	96.702179	Your
5	1	9	1	1	2	375	125	70	12	95.367584	withholding
5	1	9	1	1	3	450	125	9	9	94.702515	is
5	1	9	1	1	4	464	125	44	12	94.702515	subject
5	1	9	1	1	5	512	125	12	9	96.830872	to
5	1	9	1	1	6	528	125	39	9	96.653038	review
5	1	9	1	1	7	572	125	14	12	96.955315	by
5	1	9	1	1	8	590	125	19	9	96.240242	the
5	1	9	1	1	9	613	125	24	9	96.104027	IRS.
2	1	10	0	0	0	157	144	162	10	-1	
3	1	10	1	0	0	157	144	162	10	-1	
4	1	10	1	1	0	157	144	162	10	-1	
5	1	10	1	1	1	157	144	12	10	11.295490	(a)
5	1	10	1	1	2	179	144	21	8	57.256718	First
5	1	10	1	1	3	204	146	27	6	90.991745	name
5	1	10	1	1	4	235	144	18	8	76.046570	and
5	1	10	1	1	5	257	144	33	8	76.046570	middie
5	1	10	1	1	6	294	144	25	8	63.620941	inital
2	1	11	0	0	0	445	144	51	8	-1	
3	1	11	1	0	0	445	144	51	8	-1	
4	1	11	1	1	0	445	144	51	8	-1	
5	1	11	1	1	1	445	144	51	8	65.156174	Lastname
2	1	12	0	0	0	767	144	146	10	-1	
3	1	12	1	0	0	767	144	146	10	-1	
4	1	12	1	1	0	767	144	146	10	-1	
5	1	12	1	1	1	767	144	13	10	61.793640	1)
5	1	12	1	1	2	790	144	32	8	61.793640	Social
5	1	12	1	1	3	826	144	42	10	94.508507	security
5	1	12	1	1	4	872	144	41	8	87.501228	number
2	1	13	0	0	0	58	148	46	15	-1	
3	1	13	1	0	0	58	148	46	15	-1	
4	1	13	1	1	0	58	148	46	15	-1	
5	1	13	1	1	1	58	148	34	15	96.349121	Step
5	1	13	1	1	2	98	148	6	12	91.675850	1
2	1	14	0	0	0	59	172	39	12	-1	
3	1	14	1	0	0	59	172	39	12	-1	
4	1	14	1	1	0	59	172	39	12	-1	
5	1	14	1	1	1	59	172	39	12	96.759933	Enter
2	1	15	0	0	0	156	182	42	8	-1	
3	1	15	1	0	0	156	182	42	8	-1	
4	1	15	1	1	0	156	182	42	8	-1	
5	1	15	1	1	1	156	182	42	8	0.000000	Raaress
2	1	16	0	0	0	768	183	143	10	-1	
3	1	16	1	0	0	768	183	143	10	-1	
4	1	16	1	1	0	768	183	143	10	-1	
5	1	16	1	1	1	768	183	26	8	88.433693	Does
5	1	16	1	1	2	798	185	24	8	95.268059	your
5	1	16	1	1	3	825	185	29	6	95.268059	name
5	1	16	1	1	4	858	183	33	8	96.216866	match
5	1	16	1	1	5	894	183	17	8	95.794258	the
2	1	17	0	0	0	59	191	63	12	-1	
3	1	17	1	0	0	59	191	63	12	-1	
4	1	17	1	1	0	59	191	63	12	-1	
5	1	17	1	1	1	59	191	63	12	96.752136	Personal
2	1	18	0	0	0	767	194	153	11	-1	
3	1	18	1	0	0	767	194	153	11	-1	
4	1	18	1	1	0	767	194	153	11	-1	
5	1	18	1	1	1	767	196	30	7	53.282524	‘name
5	1	18	1	1	2	800	196	13	7	96.843002	on
5	1	18	1	1	3	816	196	24	9	96.895111	your
5	1	18	1	1	4	844	194	30	9	96.754044	social
5	1	18	1	1	5	878	195	42	10	89.986465	security
2	1	19	0	0	0	59	209	84	12	-1	
3	1	19	1	0	0	59	209	84	12	-1	
4	1	19	1	1	0	59	209	84	12	-1	
5	1	19	1	1	1	59	209	84	12	96.710976	Information
2	1	20	0	0	0	780	207	139	11	-1	
3	1	20	1	0	0	780	207	139	11	-1	
4	1	20	1	1	0	780	207	139	11	-1	
5	1	20	1	1	1	780	207	17	8	59.841274	1rd?
5	1	20	1	1	2	801	207	6	8	81.420456	If
5	1	20	1	1	3	810	208	16	7	80.054581	nt,
5	1	20	1	1	4	832	207	10	8	87.664383	to
5	1	20	1	1	5	846	209	33	6	95.963860	ensure
5	1	20	1	1	6	882	209	18	8	93.963425	you
5	1	20	1	1	7	904	208	15	10	89.881821	get
2	1	21	0	0	0	157	220	164	11	-1	
3	1	21	1	0	0	157	220	164	11	-1	
4	1	21	1	1	0	157	220	164	11	-1	
5	1	21	1	1	1	157	220	32	11	43.285637	City
5	1	21	1	1	2	181	210	7	28	88.908783	oF
5	1	21	1	1	3	193	221	23	8	95.709305	town,
5	1	21	1	1	4	224	221	24	8	95.487991	state,
5	1	21	1	1	5	254	220	18	9	96.472794	and
5	1	21	1	1	6	276	220	17	9	93.051201	ZIP
5	1	21	1	1	7	297	210	24	28	95.699486	code
2	1	22	0	0	0	767	218	116	11	-1	
3	1	22	1	0	0	767	218	116	11	-1	
4	1	22	1	1	0	767	218	116	11	-1	
5	1	22	1	1	1	767	219	28	8	0.000000	credit
5	1	22	1	1	2	799	218	13	9	92.971848	for
5	1	22	1	1	3	815	220	22	9	96.899155	your
5	1	22	1	1	4	841	220	42	9	51.064041	earings,
2	1	23	0	0	0	767	231	149	8	-1	
3	1	23	1	0	0	767	231	149	8	-1	
4	1	23	1	1	0	767	231	149	8	-1	
5	1	23	1	1	1	767	231	38	8	54.083080	‘contact
5	1	23	1	1	2	808	231	22	8	80.866592	SSA
5	1	23	1	1	3	833	232	9	7	96.484940	at
5	1	23	1	1	4	846	231	70	8	73.681290	800-772-1213
2	1	24	0	0	0	767	243	109	10	-1	
3	1	24	1	0	0	767	243	109	10	-1	
4	1	24	1	1	0	767	243	109	10	-1	
5	1	24	1	1	1	767	244	10	7	20.536308	(0F
5	1	24	1	1	2	781	244	12	9	85.523987	go
5	1	24	1	1	3	797	243	9	8	93.186478	to
5	1	24	1	1	4	810	244	66	9	33.451469	wwn.ssa.gov.
2	1	25	0	0	0	155	262	12	10	-1	
3	1	25	1	0	0	155	262	12	10	-1	
4	1	25	1	1	0	155	262	12	10	-1	
5	1	25	1	1	1	155	262	12	10	57.222141	©)
2	1	26	0	0	0	184	258	196	14	-1	
3	1	26	1	0	0	184	258	196	14	-1	
4	1	26	1	1	0	184	258	196	14	-1	
5	1	26	1	1	1	184	258	50	14	46.335419	single
5	1	26	1	1	2	238	264	10	6	95.924507	or
5	1	26	1	1	3	252	262	40	8	95.250366	Married
5	1	26	1	1	4	296	262	25	10	92.371284	filing
5	1	26	1	1	5	325	262	55	10	96.624458	separately
2	1	27	0	0	0	184	277	286	15	-1	
3	1	27	1	0	0	184	277	286	15	-1	
4	1	27	1	1	0	184	277	286	15	-1	
5	1	27	1	1	1	184	277	14	15	32.914650	Ci
5	1	27	1	1	2	202	281	41	9	89.214775	Married
5	1	27	1	1	3	246	281	26	11	69.517441	fiting
5	1	27	1	1	4	275	281	32	11	89.473755	jointly
5	1	27	1	1	5	311	284	10	6	90.264862	or
5	1	27	1	1	6	324	281	53	11	24.090071	Qualifying
5	1	27	1	1	7	381	281	47	11	96.797791	surviving
5	1	27	1	1	8	432	283	38	9	92.846779	spouse
2	1	28	0	0	0	184	296	738	14	-1	
3	1	28	1	0	0	184	296	738	14	-1	
4	1	28	1	1	0	184	296	738	14	-1	
5	1	28	1	1	1	184	296	45	14	45.850811	(Head
5	1	28	1	1	2	232	299	11	9	96.974289	of
5	1	28	1	1	3	246	299	54	9	95.747971	household
5	1	28	1	1	4	304	299	33	10	91.719955	(Check
5	1	28	1	1	5	341	300	19	10	92.115639	only
5	1	28	1	1	6	364	299	6	8	96.868332	if
5	1	28	1	1	7	373	301	17	9	94.565659	you're
5	1	28	1	1	8	394	299	61	9	93.670082	unmarried
5	1	28	1	1	9	459	300	18	8	96.570648	and
5	1	28	1	1	10	481	301	17	9	96.853981	pay
5	1	28	1	1	11	501	301	25	7	96.617241	more
5	1	28	1	1	12	530	300	20	8	96.733841	than
5	1	28	1	1	13	554	299	17	9	88.440849	half
5	1	28	1	1	14	575	300	15	8	94.742714	the
5	1	28	1	1	15	593	300	26	8	96.786743	costs
5	1	28	1	1	16	623	299	9	9	96.911041	of
5	1	28	1	1	17	636	299	37	11	95.961807	keeping
5	1	28	1	1	18	677	301	12	9	96.201218	up
5	1	28	1	1	19	693	301	5	7	89.825996	a
5	1	28	1	1	20	702	300	27	8	96.868149	home
5	1	28	1	1	21	732	299	13	9	96.926987	for
5	1	28	1	1	22	749	299	38	11	94.713097	yourself
5	1	28	1	1	23	790	300	18	8	96.190979	and
5	1	28	1	1	24	812	301	5	7	74.154663	a
5	1	28	1	1	25	821	299	46	11	94.786064	qualifying
5	1	28	1	1	26	871	300	51	9	81.496048	individual.)
2	1	29	0	0	0	155	319	756	11	-1	
3	1	29	1	0	0	155	319	756	11	-1	
4	1	29	1	1	0	155	319	756	11	-1	
5	1	29	1	1	1	155	319	41	8	88.584023	‘Caution:
5	1	29	1	1	2	203	319	12	8	96.621071	To
5	1	29	1	1	3	219	319	26	8	78.876831	claim
5	1	29	1	1	4	249	319	33	8	94.914139	certain
5	1	29	1	1	5	286	319	33	8	82.178192	credits
5	1	29	1	1	6	323	321	10	6	96.931686	or
5	1	29	1	1	7	336	319	55	8	96.851173	deductions
5	1	29	1	1	8	395	321	12	6	96.753639	on
5	1	29	1	1	9	412	309	19	28	96.100258	your
5	1	29	1	1	10	435	309	15	28	96.100258	tax
5	1	29	1	1	11	455	320	28	7	78.447556	return,
5	1	29	1	1	12	490	321	18	8	95.393730	you
5	1	29	1	1	13	511	319	36	10	92.812614	(and/or
5	1	29	1	1	14	550	321	22	8	96.834801	your
5	1	29	1	1	15	575	321	36	8	67.527702	spouse
5	1	29	1	1	16	612	309	9	28	67.527702	if
5	1	29	1	1	17	624	319	37	8	85.577507	married
5	1	29	1	1	18	665	319	23	11	78.194603	fling
5	1	29	1	1	19	691	319	32	11	72.199692	jointly)
5	1	29	1	1	20	727	321	16	6	96.345917	are
5	1	29	1	1	21	746	319	41	10	96.791115	required
5	1	29	1	1	22	791	320	9	7	96.843620	to
5	1	29	1	1	23	804	319	23	8	96.103737	have
5	1	29	1	1	24	831	321	5	6	83.808731	a
5	1	29	1	1	25	840	319	28	8	83.808731	social
5	1	29	1	1	26	872	320	39	9	46.025002	security
2	1	30	0	0	0	155	332	314	11	-1	
3	1	30	1	0	0	155	332	314	11	-1	
4	1	30	1	1	0	155	332	314	11	-1	
5	1	30	1	1	1	155	333	38	8	35.671043	‘number
5	1	30	1	1	2	196	332	23	9	69.168587	valid
5	1	30	1	1	3	223	332	13	9	69.168587	for
5	1	30	1	1	4	239	332	62	11	95.911346	employment.
5	1	30	1	1	5	308	332	18	9	95.413841	See
5	1	30	1	1	6	330	332	34	11	96.756142	page
5	1	30	1	1	7	358	322	3	28	96.985786	2
5	1	30	1	1	8	368	332	13	9	96.802895	for
5	1	30	1	1	9	384	334	26	7	91.006424	more
5	1	30	1	1	10	413	332	56	9	84.147972	information,
2	1	31	0	0	0	58	355	837	14	-1	
3	1	31	1	0	0	58	355	837	14	-1	
4	1	31	1	1	0	58	355	837	14	-1	
5	1	31	1	1	1	58	356	22	10	96.635704	TIP:
5	1	31	1	1	2	89	355	57	11	96.635704	Consider
5	1	31	1	1	3	151	358	33	11	90.770882	using
5	1	31	1	1	4	189	356	20	10	96.955444	the
5	1	31	1	1	5	214	356	60	10	95.279274	estimator
5	1	31	1	1	6	278	356	12	10	93.304909	at
5	1	31	1	1	7	295	356	130	13	65.992256	www.irs.gov/W4App
5	1	31	1	1	8	430	356	13	10	96.979179	to
5	1	31	1	1	9	447	356	64	10	96.738091	determine
5	1	31	1	1	10	516	356	19	10	96.891167	the
5	1	31	1	1	11	540	356	32	10	96.880455	most
5	1	31	1	1	12	576	356	56	10	96.770294	accurate
5	1	31	1	1	13	636	356	74	13	94.184677	withholding
5	1	31	1	1	14	714	356	18	10	96.662888	for
5	1	31	1	1	15	736	356	20	10	96.662888	the
5	1	31	1	1	16	761	356	23	10	95.294380	rest
5	1	31	1	1	17	789	355	12	11	96.992882	of
5	1	31	1	1	18	805	356	20	10	96.923347	the
5	1	31	1	1	19	829	358	28	11	96.647743	year
5	1	31	1	1	20	861	356	7	10	96.577873	if
5	1	31	1	1	21	872	358	23	11	82.122932	you
2	1	32	0	0	0	58	373	852	14	-1	
3	1	32	1	0	0	58	373	852	14	-1	
4	1	32	1	1	0	58	373	852	14	-1	
5	1	32	1	1	1	58	376	20	8	95.442574	are
5	1	32	1	1	2	82	373	71	14	96.153236	completing
5	1	32	1	1	3	158	374	22	10	96.944366	this
5	1	32	1	1	4	185	373	28	11	96.899406	form
5	1	32	1	1	5	219	373	28	11	90.510788	after
5	1	32	1	1	6	252	373	19	11	90.510788	the
5	1	32	1	1	7	276	374	62	13	87.453400	beginning
5	1	32	1	1	8	343	373	12	11	96.985962	of
5	1	32	1	1	9	360	374	19	10	96.818382	the
5	1	32	1	1	10	384	376	30	11	96.821533	year;
5	1	32	1	1	11	420	374	43	13	96.408173	expect
5	1	32	1	1	12	467	374	12	10	94.410156	to
5	1	32	1	1	13	484	373	31	11	94.410156	work
5	1	32	1	1	14	520	374	26	13	95.434814	only
5	1	32	1	1	15	551	374	24	13	96.917000	part
5	1	32	1	1	16	580	373	12	11	96.917000	of
5	1	32	1	1	17	596	373	20	11	96.956306	the
5	1	32	1	1	18	621	376	30	11	92.760078	year;
5	1	32	1	1	19	656	376	13	8	92.760078	or
5	1	32	1	1	20	674	373	29	11	96.639748	have
5	1	32	1	1	21	708	374	54	13	95.329140	changes
5	1	32	1	1	22	767	373	39	14	96.832909	during
5	1	32	1	1	23	811	374	20	10	96.945419	the
5	1	32	1	1	24	836	376	27	11	96.829216	year
5	1	32	1	1	25	868	376	9	8	95.777275	in
5	1	32	1	1	26	882	376	28	11	95.777275	your
2	1	33	0	0	0	58	390	795	14	-1	
3	1	33	1	0	0	58	390	795	14	-1	
4	1	33	1	1	0	58	390	795	14	-1	
5	1	33	1	1	1	58	390	42	11	91.004700	marital
5	1	33	1	1	2	106	391	41	12	95.720840	status,
5	1	33	1	1	3	153	390	49	11	96.481300	number
5	1	33	1	1	4	206	390	12	11	96.680206	of
5	1	33	1	1	5	222	390	27	14	96.680206	jobs
5	1	33	1	1	6	254	390	17	11	94.006744	for
5	1	33	1	1	7	275	393	23	11	94.006744	you
5	1	33	1	1	8	303	390	45	14	95.187080	(and/or
5	1	33	1	1	9	352	393	29	11	96.942772	your
5	1	33	1	1	10	385	393	46	11	94.021126	spouse
5	1	33	1	1	11	436	390	7	11	96.683670	if
5	1	33	1	1	12	448	390	47	11	95.924431	married
5	1	33	1	1	13	500	390	30	14	96.785156	filing
5	1	33	1	1	14	534	390	41	14	95.819603	jointly),
5	1	33	1	1	15	584	390	79	14	53.387360	dependents,
5	1	33	1	1	16	669	390	33	11	96.869698	other
5	1	33	1	1	17	706	393	46	8	91.009773	income
5	1	33	1	1	18	757	390	24	13	96.487137	(not
5	1	33	1	1	19	786	390	28	11	96.487137	from
5	1	33	1	1	20	819	390	34	14	86.150909	jobs),
2	1	34	0	0	0	58	408	848	14	-1	
3	1	34	1	0	0	58	408	848	14	-1	
4	1	34	1	1	0	58	408	848	14	-1	
5	1	34	1	1	1	58	408	74	12	96.292709	deductions,
5	1	34	1	1	2	138	411	13	8	95.621696	or
5	1	34	1	1	3	155	408	43	11	95.406425	credits.
5	1	34	1	1	4	207	408	32	11	96.827072	Have
5	1	34	1	1	5	244	411	28	11	96.631950	your
5	1	34	1	1	6	276	409	32	10	96.816078	most
5	1	34	1	1	7	313	409	39	10	96.441208	recent
5	1	34	1	1	8	357	411	23	11	93.305489	pay
5	1	34	1	1	9	384	408	39	13	12.746696	stub\s)
5	1	34	1	1	10	431	408	29	11	96.188721	from
5	1	34	1	1	11	465	408	22	11	95.698883	this
5	1	34	1	1	12	492	411	27	11	95.698883	year
5	1	34	1	1	13	523	408	56	11	91.402939	available
5	1	34	1	1	14	584	408	33	11	96.880783	when
5	1	34	1	1	15	623	411	33	11	93.955353	using
5	1	34	1	1	16	661	408	20	11	94.698814	the
5	1	34	1	1	17	685	409	60	10	96.620255	estimator.
5	1	34	1	1	18	753	408	14	11	93.490448	At
5	1	34	1	1	19	771	408	20	11	96.643578	the
5	1	34	1	1	20	796	408	62	14	96.706291	beginning
5	1	34	1	1	21	863	408	12	11	96.940002	of
5	1	34	1	1	22	880	409	26	10	96.838020	next
2	1	35	0	0	0	58	425	367	14	-1	
3	1	35	1	0	0	58	425	367	14	-1	
4	1	35	1	1	0	58	425	367	14	-1	
5	1	35	1	1	1	58	428	27	11	88.183006	year,
5	1	35	1	1	2	94	428	22	8	94.833054	use
5	1	35	1	1	3	120	425	20	11	94.833054	the
5	1	35	1	1	4	145	426	60	10	96.796173	estimator
5	1	35	1	1	5	209	428	34	11	96.923950	again
5	1	35	1	1	6	248	426	12	10	96.940811	to
5	1	35	1	1	7	265	425	50	11	95.222153	recheck
5	1	35	1	1	8	320	428	28	11	92.197090	your
5	1	35	1	1	9	352	425	73	14	81.716660	withholding.
2	1	36	0	0	0	58	449	858	14	-1	
3	1	36	1	0	0	58	449	858	14	-1	
4	1	36	1	1	0	58	449	858	14	-1	
5	1	36	1	1	1	58	449	66	13	91.728195	Complete
5	1	36	1	1	2	129	449	38	13	95.070198	Steps
5	1	36	1	1	3	172	449	23	11	54.548244	2-4
5	1	36	1	1	4	199	449	40	11	96.513283	ONLY
5	1	36	1	1	5	244	449	7	11	96.737617	if
5	1	36	1	1	6	255	449	30	13	95.278282	they
5	1	36	1	1	7	289	449	37	13	86.448181	apply
5	1	36	1	1	8	330	450	13	10	96.281532	to
5	1	36	1	1	9	348	452	28	10	96.281532	you;
5	1	36	1	1	10	381	449	71	13	95.057678	otherwise,
5	1	36	1	1	11	457	449	27	13	94.166672	skip
5	1	36	1	1	12	489	450	13	10	94.166672	to
5	1	36	1	1	13	507	449	31	13	95.141548	Step
5	1	36	1	1	14	542	449	11	11	96.927734	5.
5	1	36	1	1	15	559	449	24	11	96.453468	See
5	1	36	1	1	16	588	452	31	11	96.969467	page
5	1	36	1	1	17	623	449	7	11	96.957024	2
5	1	36	1	1	18	635	449	18	11	96.957024	for
5	1	36	1	1	19	657	452	32	8	96.813736	more
5	1	36	1	1	20	694	449	72	11	91.759209	information
5	1	36	1	1	21	771	452	15	8	96.917030	on
5	1	36	1	1	22	791	449	30	11	96.917030	each
5	1	36	1	1	23	826	450	27	12	94.980881	step,
5	1	36	1	1	24	862	449	27	11	96.810371	who
5	1	36	1	1	25	893	452	23	8	94.746132	can
2	1	37	0	0	0	58	469	7	8	-1	
3	1	37	1	0	0	58	469	7	8	-1	
4	1	37	1	1	0	58	469	7	8	-1	
5	1	37	1	1	1	58	469	7	8	50.324409	el
2	1	38	0	0	0	96	466	534	14	-1	
3	1	38	1	0	0	96	466	534	14	-1	
4	1	38	1	1	0	96	466	534	14	-1	
5	1	38	1	1	1	96	467	67	12	87.241478	‘exemption
5	1	38	1	1	2	168	466	29	11	89.330315	from
5	1	38	1	1	3	202	466	76	14	91.931335	withholding,
5	1	38	1	1	4	284	466	23	11	94.754723	and
5	1	38	1	1	5	312	466	34	11	96.950676	when
5	1	38	1	1	6	350	467	13	10	96.891441	to
5	1	38	1	1	7	368	469	22	8	96.558922	use
5	1	38	1	1	8	394	466	20	11	96.891998	the
5	1	38	1	1	9	419	467	60	10	96.816689	estimator
5	1	38	1	1	10	483	467	12	10	93.286667	at
5	1	38	1	1	11	499	466	131	14	67.172958	www.irs.gov/W4App.
2	1	39	0	0	0	58	494	48	15	-1	
3	1	39	1	0	0	58	494	48	15	-1	
4	1	39	1	1	0	58	494	48	15	-1	
5	1	39	1	1	1	58	494	34	15	96.952866	Step
5	1	39	1	1	2	98	494	8	12	96.767006	2:
2	1	40	0	0	0	196	496	698	14	-1	
3	1	40	1	0	0	196	496	698	14	-1	
4	1	40	1	1	0	196	496	698	14	-1	
5	1	40	1	1	1	196	496	63	13	74.525635	Complete
5	1	40	1	1	2	263	496	22	11	96.555717	this
5	1	40	1	1	3	290	497	27	12	96.189766	step
5	1	40	1	1	4	323	496	6	11	96.189766	if
5	1	40	1	1	5	333	499	23	11	96.657257	you
5	1	40	1	1	6	361	496	15	13	96.601944	(1)
5	1	40	1	1	7	381	496	26	11	95.990196	hold
5	1	40	1	1	8	413	499	32	8	94.158997	more
5	1	40	1	1	9	449	496	28	11	94.158997	than
5	1	40	1	1	10	482	499	23	8	90.795197	one
5	1	40	1	1	11	509	496	20	13	90.795197	job
5	1	40	1	1	12	534	497	11	10	96.852806	at
5	1	40	1	1	13	550	499	7	8	96.712654	a
5	1	40	1	1	14	562	497	30	11	93.622452	time,
5	1	40	1	1	15	598	499	13	8	96.427727	or
5	1	40	1	1	16	615	496	14	13	96.845398	(2)
5	1	40	1	1	17	634	499	20	8	96.944855	are
5	1	40	1	1	18	659	496	48	11	96.321770	married
5	1	40	1	1	19	711	496	30	14	96.680077	filing
5	1	40	1	1	20	745	496	38	14	95.648109	jointly
5	1	40	1	1	21	787	496	24	11	96.954460	and
5	1	40	1	1	22	816	499	28	11	96.957397	your
5	1	40	1	1	23	848	499	46	10	95.235512	spouse
2	1	41	0	0	0	59	518	101	15	-1	
3	1	41	1	0	0	59	518	101	15	-1	
4	1	41	1	1	0	59	518	101	15	-1	
5	1	41	1	1	1	59	518	59	15	96.461472	Multiple
5	1	41	1	1	2	123	518	37	12	82.208725	Jobs
2	1	42	0	0	0	196	513	617	14	-1	
3	1	42	1	0	0	196	513	617	14	-1	
4	1	42	1	1	0	196	513	617	14	-1	
5	1	42	1	1	1	196	513	26	11	96.076553	also
5	1	42	1	1	2	227	513	38	11	94.388573	works.
5	1	42	1	1	3	273	513	24	11	96.963058	The
5	1	42	1	1	4	301	514	45	10	96.869057	correct
5	1	42	1	1	5	351	514	48	10	96.942528	amount
5	1	42	1	1	6	404	513	12	11	96.423447	of
5	1	42	1	1	7	420	513	74	14	95.936043	withholding
5	1	42	1	1	8	499	513	55	13	96.879677	depends
5	1	42	1	1	9	559	516	15	8	96.954552	on
5	1	42	1	1	10	580	516	46	8	96.566910	income
5	1	42	1	1	11	630	513	44	11	63.977036	eared
5	1	42	1	1	12	679	513	28	11	95.725273	from
5	1	42	1	1	13	713	513	13	11	86.345215	all
5	1	42	1	1	14	731	513	12	11	86.345215	of
5	1	42	1	1	15	747	513	35	11	95.599754	these
5	1	42	1	1	16	786	513	27	14	95.599754	jobs.
2	1	43	0	0	0	58	537	77	14	-1	
3	1	43	1	0	0	58	537	77	14	-1	
4	1	43	1	1	0	58	537	77	14	-1	
5	1	43	1	1	1	58	540	16	9	90.977165	or
5	1	43	1	1	2	78	537	57	14	96.768784	Spouse
2	1	44	0	0	0	197	537	181	14	-1	
3	1	44	1	0	0	197	537	181	14	-1	
4	1	44	1	1	0	197	537	181	14	-1	
5	1	44	1	1	1	197	537	17	11	95.119759	Do
5	1	44	1	1	2	219	537	28	13	95.273811	only
5	1	44	1	1	3	251	540	25	8	96.971886	one
5	1	44	1	1	4	281	537	12	11	96.543495	of
5	1	44	1	1	5	297	537	20	11	96.543495	the
5	1	44	1	1	6	321	537	57	14	73.107590	following,
2	1	45	0	0	0	58	555	48	12	-1	
3	1	45	1	0	0	58	555	48	12	-1	
4	1	45	1	1	0	58	555	48	12	-1	
5	1	45	1	1	1	58	555	48	12	61.869625	Works
2	1	46	0	0	0	196	558	710	14	-1	
3	1	46	1	0	0	196	558	710	14	-1	
4	1	46	1	1	0	196	558	710	14	-1	
5	1	46	1	1	1	196	558	16	14	86.078568	{a)
5	1	46	1	1	2	220	558	24	11	96.247261	Use
5	1	46	1	1	3	249	559	19	10	96.247261	the
5	1	46	1	1	4	273	559	60	10	96.830978	estimator
5	1	46	1	1	5	337	559	12	10	93.299599	at
5	1	46	1	1	6	354	558	131	14	49.319290	www.irs.gov/W4App
5	1	46	1	1	7	490	558	17	11	96.791046	for
5	1	46	1	1	8	511	559	20	10	95.929047	the
5	1	46	1	1	9	536	559	31	10	96.360596	most
5	1	46	1	1	10	572	559	55	10	85.270691	accurate
5	1	46	1	1	11	632	558	73	14	88.676224	withholding
5	1	46	1	1	12	710	558	17	11	96.786537	for
5	1	46	1	1	13	731	558	22	11	96.949577	this
5	1	46	1	1	14	758	559	27	13	96.860176	step
5	1	46	1	1	15	790	558	27	14	96.845947	(and
5	1	46	1	1	16	822	558	37	14	96.845947	Steps
