level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	5	4	825	185	29	6	94.675507	name
5	1	1	1	5	5	858	183	33	8	91.104218	match
5	1	1	1	5	6	894	183	17	8	92.498520	the
4	1	1	1	6	0	59	183	861	30	-1	
5	1	1	1	6	1	59	183	63	30	95.430954	Personal
5	1	1	1	6	2	767	196	73	9	70.857368	‘name
5	1	1	1	6	3	800	183	11	30	92.463348	on
5	1	1	1	6	4	818	196	20	9	96.900558	your
5	1	1	1	6	5	844	194	30	9	95.883751	social
5	1	1	1	6	6	878	194	42	11	95.183578	security
4	1	1	1	7	0	121	207	798	11	-1	
5	1	1	1	7	1	121	209	3	2	56.287308	i
5	1	1	1	7	2	767	207	30	8	57.262554	‘card?
5	1	1	1	7	3	801	207	6	8	62.443356	If
5	1	1	1	7	4	810	208	16	7	62.443356	no,
5	1	1	1	7	5	832	207	10	8	68.514107	to
5	1	1	1	7	6	846	209	33	6	94.474503	ensure
5	1	1	1	7	7	882	209	18	8	96.290688	you
5	1	1	1	7	8	904	208	15	10	81.149063	get
4	1	1	1	8	0	767	231	149	8	-1	
5	1	1	1	8	1	767	231	38	8	34.705345	‘contact
5	1	1	1	8	2	808	231	22	8	85.235291	SSA
5	1	1	1	8	3	833	232	9	7	95.553284	at
5	1	1	1	8	4	846	231	70	8	80.621094	800-773-1213
4	1	1	1	9	0	767	243	109	10	-1	
5	1	1	1	9	1	767	244	26	9	50.738338	{go
5	1	1	1	9	2	797	243	9	8	96.466881	to
5	1	1	1	9	3	810	245	25	6	19.244518	win.
5	1	1	1	9	4	838	244	38	9	26.262045	ssa.gov.
4	1	1	1	10	0	155	258	225	14	-1	
5	1	1	1	10	1	155	262	12	10	0.000000	(©)
5	1	1	1	10	2	184	258	50	14	0.000000	C)Single
5	1	1	1	10	3	238	264	10	6	94.713852	or
5	1	1	1	10	4	252	262	40	8	94.372101	Married
5	1	1	1	10	5	296	262	25	10	94.912354	filing
5	1	1	1	10	6	325	262	55	10	95.750443	separately
4	1	1	1	11	0	184	277	286	15	-1	
5	1	1	1	11	1	184	277	14	15	0.000000	C.
5	1	1	1	11	2	202	281	41	9	56.077057	married
5	1	1	1	11	3	246	281	26	11	26.719852	fiting
5	1	1	1	11	4	275	281	32	11	71.945366	jointly
5	1	1	1	11	5	311	284	10	6	77.078148	o
5	1	1	1	11	6	324	281	53	11	0.000000	Qualifying
5	1	1	1	11	7	381	281	47	11	96.789734	surviving
5	1	1	1	11	8	432	283	38	9	94.197342	spouse
4	1	1	1	12	0	184	296	738	14	-1	
5	1	1	1	12	1	184	296	45	14	10.485630	Head
5	1	1	1	12	2	232	299	11	9	93.298157	of
5	1	1	1	12	3	246	299	54	9	93.904068	household
5	1	1	1	12	4	304	299	33	10	96.664009	(Check
5	1	1	1	12	5	341	300	19	10	73.097130	onl
5	1	1	1	12	6	364	299	6	8	78.349396	if
5	1	1	1	12	7	373	299	30	11	80.806847	you're
5	1	1	1	12	8	406	299	49	9	61.462692	unmarried
5	1	1	1	12	9	459	300	18	8	95.648132	and
5	1	1	1	12	10	481	301	17	9	96.756828	pay
5	1	1	1	12	11	501	301	25	7	91.675453	more
5	1	1	1	12	12	530	300	20	8	96.969406	than
5	1	1	1	12	13	554	299	17	9	80.913376	hal
5	1	1	1	12	14	575	300	15	8	95.249718	the
5	1	1	1	12	15	593	300	26	8	92.420837	costs
5	1	1	1	12	16	623	299	9	9	85.622993	of
5	1	1	1	12	17	636	299	37	11	77.150871	keeping
5	1	1	1	12	18	677	301	12	9	96.682945	up
5	1	1	1	12	19	693	301	5	7	92.329315	a
5	1	1	1	12	20	702	300	27	8	92.329315	home
5	1	1	1	12	21	732	299	13	9	95.536118	for
5	1	1	1	12	22	749	299	38	11	34.988617	yourself
5	1	1	1	12	23	790	300	18	8	34.988617	and
5	1	1	1	12	24	812	301	5	7	90.939682	a
5	1	1	1	12	25	821	299	46	11	57.542950	qualifying
5	1	1	1	12	26	871	300	51	9	55.050934	individual)
4	1	1	1	13	0	155	319	756	11	-1	
5	1	1	1	13	1	155	319	44	8	63.425632	Caution:
5	1	1	1	13	2	203	319	12	8	95.857193	To
5	1	1	1	13	3	219	319	26	8	88.053848	claim
5	1	1	1	13	4	249	319	33	8	11.984692	certain
5	1	1	1	13	5	286	319	33	8	46.326363	eres
5	1	1	1	13	6	323	321	10	6	86.411819	or
5	1	1	1	13	7	336	319	55	8	94.556175	deductions
5	1	1	1	13	8	395	321	12	6	91.948563	on
5	1	1	1	13	9	411	321	22	8	63.418427	your
5	1	1	1	13	10	436	320	15	7	63.418427	tax
5	1	1	1	13	11	455	320	31	8	48.535999	return,
5	1	1	1	13	12	490	321	18	8	96.753090	you
5	1	1	1	13	13	511	319	36	10	85.138206	(and/or
5	1	1	1	13	14	550	321	22	8	96.784424	your
5	1	1	1	13	15	575	321	36	8	96.132401	spouse
5	1	1	1	13	16	615	319	6	8	77.727547	if
5	1	1	1	13	17	624	319	37	8	66.407494	marted
5	1	1	1	13	18	665	319	23	11	64.974953	filing
5	1	1	1	13	19	691	319	32	11	69.592224	joint)
5	1	1	1	13	20	727	321	16	6	81.069138	are
5	1	1	1	13	21	746	319	41	10	76.207245	requied
5	1	1	1	13	22	791	320	9	7	96.433456	to
5	1	1	1	13	23	804	319	23	8	96.616676	have
5	1	1	1	13	24	831	321	5	6	96.744911	a
5	1	1	1	13	25	840	319	28	8	95.672081	social
5	1	1	1	13	26	872	320	39	9	56.451141	security
4	1	1	1	14	0	155	332	314	11	-1	
5	1	1	1	14	1	155	333	38	8	48.872780	‘number
5	1	1	1	14	2	196	332	23	9	54.036919	valid
5	1	1	1	14	3	223	332	13	9	54.036919	for
5	1	1	1	14	4	239	332	62	11	79.460739	employment.
5	1	1	1	14	5	308	332	18	9	96.459320	See
5	1	1	1	14	6	330	332	34	11	96.459320	page
5	1	1	1	14	7	358	320	3	30	96.907402	2
5	1	1	1	14	8	368	332	13	9	96.948410	for
5	1	1	1	14	9	384	334	26	7	96.932358	more
5	1	1	1	14	10	413	332	56	9	81.114510	information,
4	1	1	1	15	0	58	355	840	14	-1	
5	1	1	1	15	1	58	356	26	10	96.825211	TIP:
5	1	1	1	15	2	89	355	57	11	96.120010	Consider
5	1	1	1	15	3	151	358	33	11	95.981255	using
5	1	1	1	15	4	189	356	20	10	96.973495	the
5	1	1	1	15	5	214	356	60	10	94.710732	estimator
5	1	1	1	15	6	278	356	12	10	93.293198	at
5	1	1	1	15	7	295	356	130	13	68.858948	www.irs.gov/W4App
5	1	1	1	15	8	430	356	13	10	96.963036	to
5	1	1	1	15	9	447	356	64	10	96.923279	determine
5	1	1	1	15	10	516	356	19	10	91.852577	the
5	1	1	1	15	11	540	356	32	10	96.415878	most
5	1	1	1	15	12	576	356	56	10	89.062836	accurate
5	1	1	1	15	13	636	356	74	13	96.581474	withholding
5	1	1	1	15	14	714	356	18	10	96.960098	for
5	1	1	1	15	15	736	356	20	10	96.973831	the
5	1	1	1	15	16	761	356	23	10	96.964661	rest
5	1	1	1	15	17	789	355	12	11	96.968887	of
5	1	1	1	15	18	805	356	20	10	93.015205	the
5	1	1	1	15	19	829	358	28	11	93.015205	year
5	1	1	1	15	20	861	356	7	10	94.924431	if
5	1	1	1	15	21	872	358	26	11	96.794106	you:
4	1	1	1	16	0	58	373	852	14	-1	
5	1	1	1	16	1	58	376	20	8	92.395432	are
5	1	1	1	16	2	82	373	71	14	92.395432	completing
5	1	1	1	16	3	158	374	22	10	96.782219	this
5	1	1	1	16	4	185	373	28	11	93.543060	form
5	1	1	1	16	5	219	373	28	11	94.272079	after
5	1	1	1	16	6	252	373	19	11	96.875206	the
5	1	1	1	16	7	276	374	62	13	96.943817	beginning
5	1	1	1	16	8	343	373	12	11	96.885559	of
5	1	1	1	16	9	360	374	19	10	96.830002	the
5	1	1	1	16	10	384	376	30	11	89.973511	year;
5	1	1	1	16	11	420	374	43	13	89.973511	expect
5	1	1	1	16	12	467	374	12	10	96.707664	to
5	1	1	1	16	13	484	373	31	11	96.707664	work
5	1	1	1	16	14	520	374	26	13	95.786575	only
5	1	1	1	16	15	551	374	24	13	95.961525	part
5	1	1	1	16	16	580	373	12	11	95.961525	of
5	1	1	1	16	17	596	373	20	11	96.924011	the
5	1	1	1	16	18	621	376	30	11	94.855728	year;
5	1	1	1	16	19	656	376	13	8	96.866280	or
5	1	1	1	16	20	674	373	29	11	96.810204	have
5	1	1	1	16	21	708	374	54	13	96.810204	changes
5	1	1	1	16	22	767	373	39	14	96.329842	during
5	1	1	1	16	23	811	374	20	10	96.977295	the
5	1	1	1	16	24	836	376	27	11	96.438042	year
5	1	1	1	16	25	868	376	9	8	96.438042	in
5	1	1	1	16	26	882	376	28	11	96.670219	your
4	1	1	1	17	0	58	390	795	14	-1	
5	1	1	1	17	1	58	390	42	11	85.424767	marital
5	1	1	1	17	2	106	391	41	12	85.424767	status,
5	1	1	1	17	3	153	390	49	11	96.076614	number
5	1	1	1	17	4	206	390	12	11	96.873184	of
5	1	1	1	17	5	222	390	27	14	96.675491	jobs
5	1	1	1	17	6	254	390	17	11	96.875992	for
5	1	1	1	17	7	275	393	23	11	96.875992	you
5	1	1	1	17	8	303	390	45	14	95.629433	(and/or
5	1	1	1	17	9	352	393	29	11	95.740211	your
5	1	1	1	17	10	385	393	46	11	96.785583	spouse
5	1	1	1	17	11	436	390	7	11	92.958481	if
5	1	1	1	17	12	448	390	47	11	94.852943	married
5	1	1	1	17	13	500	390	30	14	96.916756	filing
5	1	1	1	17	14	534	390	45	14	92.221794	jointly),
5	1	1	1	17	15	584	390	79	14	90.454391	dependents,
5	1	1	1	17	16	669	390	33	11	90.454391	other
5	1	1	1	17	17	706	393	46	8	94.278946	income
5	1	1	1	17	18	757	390	24	13	93.065636	(not
5	1	1	1	17	19	786	390	28	11	93.065636	from
5	1	1	1	17	20	819	390	34	14	96.403671	jobs),
4	1	1	1	18	0	58	408	848	14	-1	
5	1	1	1	18	1	58	408	74	12	94.072327	deductions,
5	1	1	1	18	2	138	411	13	8	95.773949	or
5	1	1	1	18	3	155	408	46	11	92.521599	credits.
5	1	1	1	18	4	207	408	32	11	93.253036	Have
5	1	1	1	18	5	244	411	28	11	96.921898	your
5	1	1	1	18	6	276	409	32	10	95.274841	most
5	1	1	1	18	7	313	409	39	10	95.274841	recent
5	1	1	1	18	8	357	411	23	11	93.306061	pay
5	1	1	1	18	9	384	408	42	13	91.590965	stub(s)
5	1	1	1	18	10	431	408	29	11	96.538345	from
5	1	1	1	18	11	465	408	22	11	96.854752	this
5	1	1	1	18	12	492	411	27	11	96.972481	year
5	1	1	1	18	13	523	408	56	11	96.262833	available
5	1	1	1	18	14	584	408	33	11	96.904564	when
5	1	1	1	18	15	623	411	33	11	96.520309	using
5	1	1	1	18	16	661	408	20	11	96.976608	the
5	1	1	1	18	17	685	408	63	11	95.060593	estimator.
5	1	1	1	18	18	753	408	14	11	96.131454	At
5	1	1	1	18	19	771	408	20	11	95.566338	the
5	1	1	1	18	20	796	408	62	14	95.566338	beginning
5	1	1	1	18	21	863	408	12	11	96.872902	of
5	1	1	1	18	22	880	409	26	10	96.533974	next
4	1	1	1	19	0	58	425	371	14	-1	
5	1	1	1	19	1	58	428	30	11	96.249527	year,
5	1	1	1	19	2	94	428	22	8	96.249527	use
5	1	1	1	19	3	120	425	20	11	96.972534	the
5	1	1	1	19	4	145	426	60	10	95.049507	estimator
5	1	1	1	19	5	209	425	34	14	95.600288	again
5	1	1	1	19	6	248	426	12	10	96.789818	to
5	1	1	1	19	7	265	425	50	11	96.235794	recheck
5	1	1	1	19	8	320	428	28	11	96.961311	your
5	1	1	1	19	9	352	425	77	14	93.345184	withholding.
4	1	1	1	20	0	58	449	858	14	-1	
5	1	1	1	20	1	58	449	66	13	93.698753	Complete
5	1	1	1	20	2	129	449	38	13	96.971703	Steps
5	1	1	1	20	3	172	449	23	11	92.451073	2-4
5	1	1	1	20	4	199	449	40	11	96.655899	ONLY
5	1	1	1	20	5	244	449	7	11	88.703491	if
5	1	1	1	20	6	255	449	30	13	88.703491	they
5	1	1	1	20	7	289	449	37	13	84.837494	apply
5	1	1	1	20	8	330	450	13	10	96.863365	to
5	1	1	1	20	9	348	452	28	10	96.706665	you;
5	1	1	1	20	10	381	449	71	13	96.828636	otherwise,
5	1	1	1	20	11	457	449	27	13	96.880707	skip
5	1	1	1	20	12	489	450	13	10	96.941978	to
5	1	1	1	20	13	507	449	31	13	95.564522	Step
5	1	1	1	20	14	542	449	11	11	91.846985	5.
5	1	1	1	20	15	559	449	24	11	91.846985	See
5	1	1	1	20	16	588	452	31	11	96.878578	page
5	1	1	1	20	17	623	449	7	11	96.643410	2
5	1	1	1	20	18	635	449	18	11	96.643410	for
5	1	1	1	20	19	657	452	32	8	96.231331	more
5	1	1	1	20	20	694	449	72	11	96.788689	information
5	1	1	1	20	21	771	452	15	8	96.937424	on
5	1	1	1	20	22	791	449	30	11	94.806030	each
5	1	1	1	20	23	826	450	31	12	96.791214	step,
5	1	1	1	20	24	862	449	27	11	92.918457	who
5	1	1	1	20	25	893	452	23	8	92.918457	can
4	1	1	1	21	0	58	466	572	14	-1	
5	1	1	1	21	1	58	466	33	11	87.376839	claim
5	1	1	1	21	2	96	467	67	12	92.308456	exemption
5	1	1	1	21	3	168	466	29	11	92.078850	from
5	1	1	1	21	4	202	466	76	14	94.356125	withholding,
5	1	1	1	21	5	284	466	23	11	96.940109	and
5	1	1	1	21	6	312	466	34	11	96.818680	when
5	1	1	1	21	7	350	467	13	10	91.336121	to
5	1	1	1	21	8	368	469	22	8	91.336121	use
5	1	1	1	21	9	394	466	20	11	95.899933	the
5	1	1	1	21	10	419	467	60	10	95.647690	estimator
5	1	1	1	21	11	483	467	12	10	93.267883	at
5	1	1	1	21	12	499	466	131	14	71.753380	www.irs.gov/W4App.
4	1	1	1	22	0	58	494	836	16	-1	
5	1	1	1	22	1	58	494	34	15	96.099953	Step
5	1	1	1	22	2	98	494	12	12	90.781006	2:
5	1	1	1	22	3	196	496	63	13	77.801552	Complete
5	1	1	1	22	4	263	496	22	11	96.791809	this
5	1	1	1	22	5	290	497	27	12	96.891930	step
5	1	1	1	22	6	323	496	6	11	96.629059	if
5	1	1	1	22	7	333	499	23	11	96.816422	you
5	1	1	1	22	8	361	496	15	13	96.235786	(1)
5	1	1	1	22	9	381	496	26	11	96.360435	hold
5	1	1	1	22	10	413	499	32	8	96.121140	more
5	1	1	1	22	11	449	496	28	11	96.623955	than
5	1	1	1	22	12	482	499	23	8	93.281761	one
5	1	1	1	22	13	509	496	20	13	93.281761	job
5	1	1	1	22	14	534	497	11	10	96.600334	at
5	1	1	1	22	15	550	499	7	8	90.542305	a
5	1	1	1	22	16	562	497	30	11	93.765305	time,
5	1	1	1	22	17	598	499	13	8	93.765305	or
5	1	1	1	22	18	615	496	14	13	96.568062	(2)
5	1	1	1	22	19	634	499	20	8	96.916351	are
5	1	1	1	22	20	659	496	48	11	95.310165	married
5	1	1	1	22	21	711	496	30	14	96.906052	filing
5	1	1	1	22	22	745	496	38	14	96.877296	jointly
5	1	1	1	22	23	787	496	24	11	96.946182	and
5	1	1	1	22	24	816	499	28	11	96.982635	your
5	1	1	1	22	25	848	499	46	10	95.996346	spouse
4	1	1	1	23	0	59	513	757	20	-1	
5	1	1	1	23	1	59	518	59	15	95.111908	Multiple
5	1	1	1	23	2	123	518	37	12	64.628136	Jobs
5	1	1	1	23	3	196	513	26	11	16.318245	—_@!S0
5	1	1	1	23	4	227	513	41	11	89.786835	Works.
5	1	1	1	23	5	273	513	24	11	96.366173	The
5	1	1	1	23	6	301	514	45	10	91.526176	correct
5	1	1	1	23	7	351	514	48	10	95.220581	amount
5	1	1	1	23	8	404	513	12	11	96.745956	of
5	1	1	1	23	9	420	513	74	14	94.171844	withholding
5	1	1	1	23	10	499	513	55	13	96.653412	depends
5	1	1	1	23	11	559	516	15	8	96.653412	on
5	1	1	1	23	12	580	516	46	8	93.250816	income
5	1	1	1	23	13	630	513	44	11	89.401794	eamed
5	1	1	1	23	14	679	513	28	11	96.102501	from
5	1	1	1	23	15	713	513	13	11	96.102501	all
5	1	1	1	23	16	731	513	12	11	96.936356	of
5	1	1	1	23	17	747	513	35	11	96.868546	these
5	1	1	1	23	18	786	513	30	14	96.271317	jobs.
4	1	1	1	24	0	58	537	324	14	-1	
5	1	1	1	24	1	58	540	16	9	79.978683	or
5	1	1	1	24	2	78	537	57	14	96.294975	Spouse
5	1	1	1	24	3	197	537	17	11	96.299301	Do
5	1	1	1	24	4	219	537	28	13	96.778305	only
5	1	1	1	24	5	251	540	25	8	96.915543	one
5	1	1	1	24	6	281	537	12	11	96.915543	of
5	1	1	1	24	7	297	537	20	11	96.981956	the
5	1	1	1	24	8	321	537	61	14	91.677895	following.
4	1	1	1	25	0	58	546	848	30	-1	
5	1	1	1	25	1	58	546	48	30	96.411407	Works
5	1	1	1	25	2	196	558	16	14	86.617561	{a)
5	1	1	1	25	3	220	558	24	11	96.694008	Use
5	1	1	1	25	4	249	559	19	10	95.769814	the
5	1	1	1	25	5	273	558	60	11	96.284943	estimator
5	1	1	1	25	6	337	559	12	10	93.270943	at
5	1	1	1	25	7	354	558	131	14	89.791962	www.irs.gov/W4App
5	1	1	1	25	8	490	558	17	11	96.956932	for
5	1	1	1	25	9	511	559	20	10	96.887749	the
5	1	1	1	25	10	536	559	31	10	96.921532	most
5	1	1	1	25	11	572	559	55	10	87.690529	accurate
5	1	1	1	25	12	632	558	73	14	93.911606	withholding
5	1	1	1	25	13	710	558	17	11	96.916595	for
5	1	1	1	25	14	731	558	22	11	96.423660	this
5	1	1	1	25	15	758	559	27	13	96.102005	step
5	1	1	1	25	16	790	558	27	14	96.102005	(and
5	1	1	1	25	17	822	558	37	14	95.649063	Steps
5	1	1	1	25	18	863	559	30	13	73.957092	3-4).
5	1	1	1	25	19	899	558	7	11	95.459763	If
4	1	1	1	26	0	219	575	447	14	-1	
5	1	1	1	26	1	219	578	23	11	92.755226	you
5	1	1	1	26	2	247	578	13	8	87.279678	or
5	1	1	1	26	3	264	578	28	11	96.801682	your
5	1	1	1	26	4	296	578	47	11	94.593666	spouse
5	1	1	1	26	5	348	575	29	11	96.084656	have
5	1	1	1	26	6	382	575	107	14	96.084656	self-employment
5	1	1	1	26	7	494	575	49	13	96.350952	income,
5	1	1	1	26	8	549	578	22	8	96.835976	use
5	1	1	1	26	9	576	575	22	11	96.835976	this
5	1	1	1	26	10	603	576	43	13	96.552177	option;
5	1	1	1	26	11	652	578	14	8	95.926628	or
4	1	1	1	27	0	196	598	575	14	-1	
5	1	1	1	27	1	196	598	17	14	64.076965	(b)
5	1	1	1	27	2	220	598	24	11	96.620300	Use
5	1	1	1	27	3	249	599	19	10	94.808029	the
5	1	1	1	27	4	274	598	49	14	96.684372	Multiple
5	1	1	1	27	5	328	598	31	11	94.767693	Jobs
5	1	1	1	27	6	363	598	69	11	90.871323	Worksheet
5	1	1	1	27	7	437	601	15	8	95.194962	on
5	1	1	1	27	8	457	601	32	11	96.722710	page
5	1	1	1	27	9	493	599	7	10	94.974594	3
5	1	1	1	27	10	505	599	23	10	94.974594	and
5	1	1	1	27	11	534	599	32	10	88.049355	enter
5	1	1	1	27	12	570	599	20	10	88.049355	the
5	1	1	1	27	13	595	599	34	10	96.564484	result
5	1	1	1	27	14	634	598	10	11	96.704369	in
5	1	1	1	27	15	650	598	29	14	93.208923	Step
5	1	1	1	27	16	683	598	23	14	87.609940	4(c)
5	1	1	1	27	17	711	599	41	12	96.706184	below;
5	1	1	1	27	18	758	601	13	8	93.867767	or
4	1	1	1	28	0	196	619	695	14	-1	
5	1	1	1	28	1	196	619	16	14	39.501228	{c)
5	1	1	1	28	2	220	620	7	10	79.088135	If
5	1	1	1	28	3	231	620	33	11	79.088135	there
5	1	1	1	28	4	268	622	20	8	96.772339	are
5	1	1	1	28	5	293	620	25	13	96.831520	only
5	1	1	1	28	6	323	620	23	10	96.816208	two
5	1	1	1	28	7	350	620	27	13	96.842438	jobs
5	1	1	1	28	8	382	620	31	12	96.891266	total,
5	1	1	1	28	9	418	622	23	11	94.366882	you
5	1	1	1	28	10	446	622	27	11	91.071182	may
5	1	1	1	28	11	477	620	38	11	91.071182	check
5	1	1	1	28	12	519	620	23	11	96.904182	this
5	1	1	1	28	13	547	620	27	10	96.302765	box.
5	1	1	1	28	14	580	620	17	10	96.950211	Do
5	1	1	1	28	15	601	620	20	11	96.985390	the
5	1	1	1	28	16	626	622	34	9	95.328331	same
5	1	1	1	28	17	665	622	15	9	96.918968	on
5	1	1	1	28	18	685	620	32	10	93.304764	Form
5	1	1	1	28	19	723	620	26	10	69.542259	W-4
5	1	1	1	28	20	753	620	18	11	96.760178	for
5	1	1	1	28	21	775	620	19	11	96.827240	the
5	1	1	1	28	22	799	620	33	10	96.758171	other
5	1	1	1	28	23	836	620	23	13	96.820953	job.
5	1	1	1	28	24	864	620	27	11	95.973068	This
4	1	1	1	29	0	219	636	693	14	-1	
5	1	1	1	29	1	219	637	40	13	86.276802	option
5	1	1	1	29	2	265	639	9	8	96.903618	is
5	1	1	1	29	3	278	637	58	13	96.662331	generally
5	1	1	1	29	4	341	639	32	8	96.859238	more
5	1	1	1	29	5	378	637	55	10	86.912857	accurate
5	1	1	1	29	6	437	637	28	10	96.983383	than
5	1	1	1	29	7	470	636	29	14	92.874489	Step
5	1	1	1	29	8	504	637	23	13	92.025459	2(b)
5	1	1	1	29	9	533	637	6	10	94.843628	if
5	1	1	1	29	10	544	639	22	11	96.822006	pay
5	1	1	1	29	11	571	637	12	10	96.552605	at
5	1	1	1	29	12	587	637	20	10	96.864975	the
5	1	1	1	29	13	612	637	34	10	90.115288	lower
5	1	1	1	29	14	651	639	41	11	96.950897	paying
5	1	1	1	29	15	697	637	20	13	96.785057	job
5	1	1	1	29	16	722	639	9	8	96.785057	is
5	1	1	1	29	17	736	639	32	8	96.680038	more
5	1	1	1	29	18	773	637	27	10	96.978836	than
5	1	1	1	29	19	806	636	22	11	92.552345	half
5	1	1	1	29	20	833	637	12	10	96.914612	of
5	1	1	1	29	21	849	637	20	10	96.975220	the
5	1	1	1	29	22	874	639	22	11	96.202194	pay
5	1	1	1	29	23	901	637	11	10	96.202194	at
4	1	1	1	30	0	219	652	697	16	-1	
5	1	1	1	30	1	219	655	20	10	96.042084	the
5	1	1	1	30	2	244	654	39	14	96.248016	higher
5	1	1	1	30	3	288	657	41	11	96.992767	paying
5	1	1	1	30	4	334	654	23	14	94.445450	job.
5	1	1	1	30	5	363	654	67	13	94.445450	Otherwise,
5	1	1	1	30	6	436	654	29	14	93.251434	Step
5	1	1	1	30	7	470	654	23	14	91.887970	2(b)
5	1	1	1	30	8	498	657	10	8	94.976486	is
5	1	1	1	30	9	513	657	32	8	92.047600	more
5	1	1	1	30	10	550	655	68	10	46.945728	accurate.
5	1	1	1	30	11	635	663	2	2	60.678818	.
5	1	1	1	30	12	654	663	2	2	60.678818	.
5	1	1	1	30	13	673	663	2	2	69.082802	.
5	1	1	1	30	14	712	663	21	2	9.357157	iG
5	1	1	1	30	15	750	663	2	2	0.000000	*
5	1	1	1	30	16	769	663	2	2	20.501785	5
5	1	1	1	30	17	808	663	21	2	30.336113	ae
5	1	1	1	30	18	902	652	14	14	51.708569	Oo
4	1	1	1	31	0	58	678	854	14	-1	
5	1	1	1	31	1	58	678	66	14	91.157310	Complete
5	1	1	1	31	2	129	678	38	14	93.092094	Steps
5	1	1	1	31	3	172	678	40	14	80.105263	3-4(b)
5	1	1	1	31	4	217	681	16	8	96.923874	on
5	1	1	1	31	5	238	678	35	11	93.225708	Form
5	1	1	1	31	6	278	678	27	11	88.873375	W-4
5	1	1	1	31	7	309	678	19	11	96.966454	for
5	1	1	1	31	8	333	678	28	14	96.834709	only
5	1	1	1	31	9	365	678	31	11	96.578445	ONE
5	1	1	1	31	10	400	678	14	11	96.933594	of
5	1	1	1	31	11	418	678	37	11	96.606651	these
5	1	1	1	31	12	459	678	33	14	96.526474	jobs.
5	1	1	1	31	13	498	678	37	11	96.883034	Leave
5	1	1	1	31	14	539	678	36	11	89.937508	those
5	1	1	1	31	15	579	679	35	13	96.902122	steps
5	1	1	1	31	16	619	679	34	10	93.745781	blank
5	1	1	1	31	17	657	678	17	11	96.930573	for
5	1	1	1	31	18	679	678	19	11	96.972198	the
5	1	1	1	31	19	703	679	33	10	96.953728	other
5	1	1	1	31	20	740	679	30	13	96.153458	jobs.
5	1	1	1	31	21	776	678	33	14	95.695229	(Your
5	1	1	1	31	22	814	678	73	14	93.563583	withholding
